WOE_ID	ISO	Name	Language	PlaceType	Parent_ID
2345856	JP	"福井県"	JPN	State	23424856
2345895	JP	"山梨県"	JPN	State	23424856
2345875	JP	"長野県"	JPN	State	23424856
2345859	JP	"岐阜県"	JPN	State	23424856
2345886	JP	"静岡県"	JPN	State	23424856
2345851	JP	"愛知県"	JPN	State	23424856
2345872	JP	"三重県"	JPN	State	23424856
2345884	JP	"滋賀県"	JPN	State	23424856
2345871	JP	"京都府"	JPN	State	23424856
2345881	JP	"大阪府"	JPN	State	23424856
2345862	JP	"兵庫県"	JPN	State	23424856
2345877	JP	"奈良県"	JPN	State	23424856
2345892	JP	"和歌山県"	JPN	State	23424856
2345890	JP	"鳥取県"	JPN	State	23424856
2345885	JP	"島根県"	JPN	State	23424856
2345880	JP	"岡山県"	JPN	State	23424856
2345861	JP	"広島県"	JPN	State	23424856
2345894	JP	"山口県"	JPN	State	23424856
2345888	JP	"徳島県"	JPN	State	23424856
2345866	JP	"香川県"	JPN	State	23424856
2345855	JP	"愛媛県"	JPN	State	23424856
2345869	JP	"高知県"	JPN	State	23424856
58646425	JP	"福岡県"	JPN	State	23424856
2345882	JP	"佐賀県"	JPN	State	23424856
2345876	JP	"長崎県"	JPN	State	23424856
2345870	JP	"熊本県"	JPN	State	23424856
2345879	JP	"大分県"	JPN	State	23424856
2345874	JP	"宮崎県"	JPN	State	23424856
2345867	JP	"鹿児島県"	JPN	State	23424856
2345896	JP	"沖縄県"	JPN	State	23424856
20070190	KG	Ysyk-Kol	ENG	State	23424864
20070191	KG	Naryn	ENG	State	23424864
20070192	KG	Talas	ENG	State	23424864
20070193	KG	Jalal-Abad	ENG	State	23424864
20070194	KG	Bishkek	ENG	State	23424864
20070195	KG	Chuy	ENG	State	23424864
20070196	KG	Batken	ENG	State	23424864
20070197	KG	Osh	ENG	State	23424864
20070543	SM	Acquaviva	ITA	State	23424947
20070544	SM	"Borgo Maggiore"	ITA	State	23424947
20070545	SM	"San Marino"	ITA	State	23424947
20070546	SM	Chiesanuova	ITA	State	23424947
20070547	SM	Domagnano	ITA	State	23424947
20070548	SM	Faetano	ITA	State	23424947
20070549	SM	Fiorentino	ITA	State	23424947
20070550	SM	Montegiardino	ITA	State	23424947
20070551	SM	Serravalle	ITA	State	23424947
2347677	VE	Amazonas	SPA	State	23424982
2347678	VE	Anzoategui	SPA	State	23424982
2347679	VE	Apure	SPA	State	23424982
2347680	VE	Aragua	SPA	State	23424982
2347681	VE	Barinas	SPA	State	23424982
2347682	VE	"Bolívar"	SPA	State	23424982
2347683	VE	Carabobo	SPA	State	23424982
2347684	VE	Cojedes	SPA	State	23424982
2347685	VE	"Delta Amacuro"	SPA	State	23424982
2347686	VE	"Distrito Federal"	SPA	State	23424982
2347687	VE	Falcon	SPA	State	23424982
2347688	VE	Guarico	SPA	State	23424982
2347689	VE	Lara	SPA	State	23424982
2347690	VE	"Mérida"	SPA	State	23424982
2347691	VE	Miranda	SPA	State	23424982
2347692	VE	Monagas	SPA	State	23424982
2347693	VE	"Nueva Esparta"	SPA	State	23424982
2347694	VE	Portuguesa	SPA	State	23424982
2347695	VE	Sucre	SPA	State	23424982
2347696	VE	Tachira	SPA	State	23424982
2347697	VE	Trujillo	SPA	State	23424982
2347698	VE	Yaracuy	SPA	State	23424982
2347699	VE	Zulia	SPA	State	23424982
2347700	VE	"Dependencias Federales"	SPA	State	23424982
20069993	VE	Vargas	SPA	State	23424982
2345161	DM	"Saint Andrew"	ENG	State	23424798
2345162	DM	"Saint David"	ENG	State	23424798
2345163	DM	"Saint George"	ENG	State	23424798
2345164	DM	"Saint John"	ENG	State	23424798
2345165	DM	"Saint Joseph"	ENG	State	23424798
2345166	DM	"Saint Luke"	ENG	State	23424798
2345167	DM	"Saint Mark"	ENG	State	23424798
2345168	DM	"Saint Patrick"	ENG	State	23424798
2345169	DM	"Saint Paul"	ENG	State	23424798
2345170	DM	"Saint Peter"	ENG	State	23424798
24549805	NC	Loyaute	FRE	State	23424903
24549806	NC	Nord	FRE	State	23424903
24549807	NC	Sud	FRE	State	23424903
56120059	MA	"الرباط-سلا-زمور-زعير"	ARA	State	23424893
56120050	MA	"الشاوية"	ARA	State	23424893
56120051	MA	"دكالة عبدة"	ARA	State	23424893
56120052	MA	"فاس ـ بولمان"	ARA	State	23424893
56120053	MA	"الغرب ــ الشراردة ــ بني حسن"	ARA	State	23424893
56120054	MA	"الدار البيضاء الكبرى"	ARA	State	23424893
56120055	MA	"كلميم ـ السمارة"	ARA	State	23424893
56120056	MA	"مراكش ـ تانسيفت ـ الحوز"	ARA	State	23424893
56120057	MA	"مكناس ـ تافيلالت"	ARA	State	23424893
56120058	MA	"الجهة الشرقية"	ARA	State	23424893
56120060	MA	"سوس ـ ماسة ـ درعة"	ARA	State	23424893
56120061	MA	"تادلة ـ أزيلال"	ARA	State	23424893
56120062	MA	"طنجةـ تطوان"	ARA	State	23424893
56120063	MA	"تازة ـ الحسيمة ـ تاونات"	ARA	State	23424893
24549803	MT	Gozo	UNK	State	23424897
56043491	MT	"Malta Majjistral"	UNK	State	23424897
56043492	MT	"Malta Xlokk"	UNK	State	23424897
2344541	AG	Barbuda	ENG	State	23424737
2344542	AG	"Saint George"	ENG	State	23424737
2344543	AG	"Saint John"	ENG	State	23424737
2344544	AG	"Saint Mary"	ENG	State	23424737
2344545	AG	"Saint Paul"	ENG	State	23424737
2344546	AG	"Saint Peter"	ENG	State	23424737
2344547	AG	"Saint Philip"	ENG	State	23424737
20070505	SK	Bratislavsky	UNK	State	23424877
20070504	SK	Trnavsky	UNK	State	23424877
20070496	SK	Presovsky	UNK	State	23424877
20070494	SK	Zilinsky	UNK	State	23424877
20070493	SK	Trenciansky	UNK	State	23424877
20070497	SK	Kosicky	UNK	State	23424877
20070495	SK	Banskobystricky	UNK	State	23424877
20070492	SK	Nitriansky	UNK	State	23424877
2344945	TD	Batha	FRE	State	23424777
2344946	TD	"Wadi Fira"	FRE	State	23424777
2344948	TD	Chari-Baguirmi	FRE	State	23424777
2344949	TD	"Guéra"	FRE	State	23424777
2344950	TD	Kanem	FRE	State	23424777
2344951	TD	Lac	FRE	State	23424777
2344952	TD	"Logone Occidental"	FRE	State	23424777
2344953	TD	"Logone Oriental"	FRE	State	23424777
2344955	TD	Moyen-Chari	FRE	State	23424777
2344956	TD	"Ouaddaï"	FRE	State	23424777
2344957	TD	Salamat	FRE	State	23424777
2344958	TD	"Tandjilé"	FRE	State	23424777
56013481	TD	Hadjer-Lamis	FRE	State	23424777
56013482	TD	Mandoul	FRE	State	23424777
56013483	TD	"Mayo-Kebbi Est"	FRE	State	23424777
56013484	TD	"Mayo-Kebbi Ouest"	FRE	State	23424777
56013485	TD	"Ville de N'Djamena"	FRE	State	23424777
56190451	TD	Borkou	FRE	State	23424777
56190452	TD	Ennedi	FRE	State	23424777
56190453	TD	Sila	FRE	State	23424777
56190454	TD	Tibesti	FRE	State	23424777
56190455	TD	"Barh el Ghazel"	FRE	State	23424777
24549666	CK	Mauke	ENG	State	23424795
24549667	CK	Mitiaro	ENG	State	23424795
24549668	CK	Pukapuka	ENG	State	23424795
24549669	CK	Nassau	ENG	State	23424795
24549670	CK	Palmerston	ENG	State	23424795
24549671	CK	Suwarrow	ENG	State	23424795
24549672	CK	Mangaia	ENG	State	23424795
24549673	CK	Rakahanga	ENG	State	23424795
24549674	CK	Atiu	ENG	State	23424795
24549675	CK	Rarotonga	ENG	State	23424795
24549676	CK	Aitutaki	ENG	State	23424795
24549677	CK	Takutea	ENG	State	23424795
24549678	CK	"Manuae and Teautu"	ENG	State	23424795
24549679	CK	Tongareva	ENG	State	23424795
24549680	CK	Maniki	ENG	State	23424795
24549910	WF	Hihifo	FRE	State	23424989
24549911	WF	Hahake	FRE	State	23424989
24549912	WF	Mua	FRE	State	23424989
24549913	WF	Alo	FRE	State	23424989
24549914	WF	Singave	FRE	State	23424989
20070166	KW	"الأحمدى"	ARA	State	23424870
20070168	KW	"الفروانية"	ARA	State	23424870
55943079	KW	"مبارك الكبير"	ARA	State	23424870
20070167	KW	"حولى"	ARA	State	23424870
20070169	KW	"مدينة الكويت"	ARA	State	23424870
20070165	KW	"الجهراء"	ARA	State	23424870
2347116	TT	Arima	ENG	State	23424958
56189826	TT	Chaguanas	ENG	State	23424958
56189827	TT	Couva-Tabaquite-Talparo	ENG	State	23424958
56189828	TT	"Diego Martin"	ENG	State	23424958
56189829	TT	Penal-Debe	ENG	State	23424958
56189830	TT	"Point Fortin"	ENG	State	23424958
56189831	TT	"Princes Town"	ENG	State	23424958
2347120	TT	"Puerto España"	SPA	State	23424958
56189832	TT	"Rio Claro-Mayaro"	ENG	State	23424958
20069924	TT	"San Fernando"	ENG	State	23424958
56189834	TT	"San Juan-Laventille"	ENG	State	23424958
56189833	TT	"Sangre Grande"	ENG	State	23424958
56189835	TT	Siparia	ENG	State	23424958
56189836	TT	Tanapuna-Piarco	ENG	State	23424958
56189855	TT	"Western Tobago"	ENG	State	23424958
56189856	TT	"Eastern Tobago"	ENG	State	23424958
2346562	PT	Aveiro	POR	State	23424925
2346563	PT	Beja	POR	State	23424925
2346564	PT	Braga	POR	State	23424925
2346565	PT	"Bragança"	POR	State	23424925
2346566	PT	"Castelo Branco"	POR	State	23424925
2346567	PT	Coimbra	POR	State	23424925
2346568	PT	Evora	POR	State	23424925
2346569	PT	Faro	POR	State	23424925
2346570	PT	Madeira	POR	State	23424925
2346571	PT	Guarda	POR	State	23424925
2346572	PT	Leiria	POR	State	23424925
2346574	PT	Portalegre	POR	State	23424925
2346575	PT	Porto	POR	State	23424925
2346576	PT	"Santarém"	POR	State	23424925
2346578	PT	"Viana do Castelo"	POR	State	23424925
2346579	PT	"Vila Real"	POR	State	23424925
2346580	PT	Viseu	POR	State	23424925
15021776	PT	Azores	POR	State	23424925
2346573	PT	Lisboa	POR	State	23424925
2346577	PT	"Setúbal"	POR	State	23424925
55967668	BJ	Kouffo	FRE	State	23424764
2344827	BJ	Mono	FRE	State	23424764
55967669	BJ	Plateau	FRE	State	23424764
2344828	BJ	Oueme	FRE	State	23424764
55967670	BJ	Collines	FRE	State	23424764
2344829	BJ	Zou	FRE	State	23424764
2344824	BJ	Atakora	FRE	State	23424764
55967671	BJ	Donga	FRE	State	23424764
2344826	BJ	Borgou	FRE	State	23424764
55967672	BJ	Alibori	FRE	State	23424764
2344825	BJ	Atlantique	FRE	State	23424764
55967673	BJ	Littoral	FRE	State	23424764
20069794	BG	Sofiya-Grad	ENG	State	23424771
20070049	BG	Sliven	ENG	State	23424771
20070050	BG	Dobrich	ENG	State	23424771
20070051	BG	Varna	ENG	State	23424771
20070052	BG	Shumen	ENG	State	23424771
20070053	BG	Kurdzhali	ENG	State	23424771
20070054	BG	"Stara Zagora"	ENG	State	23424771
20070055	BG	Vidin	ENG	State	23424771
20070056	BG	Montana	ENG	State	23424771
20070057	BG	Vratsa	ENG	State	23424771
20070058	BG	Pernik	ENG	State	23424771
20070059	BG	Kyustendil	ENG	State	23424771
20070060	BG	Blagoevgrad	ENG	State	23424771
20070061	BG	Sofiya	ENG	State	23424771
20070062	BG	Gabrovo	ENG	State	23424771
20070063	BG	"Veliko Turnovo"	ENG	State	23424771
20070064	BG	Lovech	ENG	State	23424771
20070065	BG	Pleven	ENG	State	23424771
20070066	BG	Pazardzhik	ENG	State	23424771
20070067	BG	Smolyan	ENG	State	23424771
20070068	BG	Plovdiv	ENG	State	23424771
20070069	BG	Ruse	ENG	State	23424771
20070070	BG	Silistra	ENG	State	23424771
20070071	BG	Razgrad	ENG	State	23424771
20070072	BG	Turgovishte	ENG	State	23424771
20070073	BG	Khaskovo	ENG	State	23424771
20070074	BG	Yambol	ENG	State	23424771
20070075	BG	Burgas	ENG	State	23424771
29389658	MP	Saipan	ENG	State	23424788
29389659	MP	Tinian	ENG	State	23424788
29389660	MP	Rota	ENG	State	23424788
29389661	MP	"Northern Islands"	ENG	State	23424788
2345462	GH	"Greater Accra"	ENG	State	23424824
2345463	GH	Ashanti	ENG	State	23424824
2345464	GH	Brong-Ahafo	ENG	State	23424824
2345465	GH	Central	ENG	State	23424824
2345466	GH	Eastern	ENG	State	23424824
2345467	GH	Northern	ENG	State	23424824
2345468	GH	Volta	ENG	State	23424824
2345469	GH	Western	ENG	State	23424824
2345470	GH	"Upper East"	ENG	State	23424824
2345471	GH	"Upper West"	ENG	State	23424824
20069849	BN	Belait	ENG	State	23424773
20069846	BN	Brunei-Muara	ENG	State	23424773
20069848	BN	Tutong	ENG	State	23424773
20069847	BN	Temburong	ENG	State	23424773
2346001	LA	Houaphan	ENG	State	23424872
2346003	LA	"Louang Namtha Province"	ENG	State	23424872
2346004	LA	Louangphabang	ENG	State	23424872
2346006	LA	Phongsali	ENG	State	23424872
2346011	LA	Xiangkhoang	ENG	State	23424872
20070158	LA	Xekong	ENG	State	23424872
20070159	LA	Attapu	ENG	State	23424872
2346005	LA	Oudomxai	ENG	State	23424872
2346008	LA	Savannahkhet	ENG	State	23424872
20070160	LA	Champasak	ENG	State	23424872
20070162	LA	Viangchan	ENG	State	23424872
2346010	LA	Xiagnabouli	ENG	State	23424872
20070156	LA	Bokeo	ENG	State	23424872
20070157	LA	Salavan	ENG	State	23424872
20070161	LA	Khammouan	ENG	State	23424872
20070163	LA	Bolikhamxai	ENG	State	23424872
20070164	LA	Viangchan	ENG	State	23424872
2346985	ZA	"Northern Cape"	ENG	State	23424942
2346980	ZA	"Free State"	ENG	State	23424942
2346986	ZA	Limpopo	ENG	State	23424942
2346981	ZA	Gauteng	ENG	State	23424942
2346984	ZA	North-West	ENG	State	23424942
2346983	ZA	Mpumalanga	ENG	State	23424942
2346979	ZA	"Eastern Cape"	ENG	State	23424942
2346987	ZA	"Western Cape"	ENG	State	23424942
2346982	ZA	"Kwazulu Natal"	ENG	State	23424942
2345449	GA	Estuaire	FRE	State	23424822
2345450	GA	Haut-Ogooue	FRE	State	23424822
2345451	GA	Moyen-Ogooue	FRE	State	23424822
2345452	GA	Ngounie	FRE	State	23424822
2345453	GA	Nyanga	FRE	State	23424822
2345454	GA	Ogooue-Ivindo	FRE	State	23424822
2345455	GA	Ogooue-Lolo	FRE	State	23424822
2345456	GA	Ogooue-Martime	FRE	State	23424822
2345457	GA	Woleu-Ntem	FRE	State	23424822
24550746	MK	Debarca	UNK	State	23424890
24550747	MK	Bitola	UNK	State	23424890
24550750	MK	Bosilovo	UNK	State	23424890
24550751	MK	Brvenica	UNK	State	23424890
24550754	MK	"Čaška"	UNK	State	23424890
24550757	MK	"Češinovo-Obleševo"	UNK	State	23424890
24550759	MK	"Demir Hisar"	UNK	State	23424890
24550760	MK	"Demir Kapija"	UNK	State	23424890
24550763	MK	Dolneni	UNK	State	23424890
24550764	MK	Drugovo	UNK	State	23424890
24550766	MK	"Gazi Baba"	UNK	State	482940
24550767	MK	Gostivar	UNK	State	23424890
24550768	MK	Gradsko	UNK	State	23424890
24550769	MK	Ilinden	UNK	State	23424890
24550771	MK	Jegunovce	UNK	State	23424890
24550772	MK	Karbinci	UNK	State	23424890
24550773	MK	"Karpoš"	UNK	State	482940
24550774	MK	Kavadarci	UNK	State	23424890
24550775	MK	"Kičevo"	UNK	State	23424890
24550777	MK	"Kočani"	UNK	State	23424890
24550778	MK	"Konče"	UNK	State	23424890
24550780	MK	Kratovo	UNK	State	23424890
24550781	MK	"Krivogaštani"	UNK	State	23424890
24550782	MK	"Kruševo"	UNK	State	23424890
24550785	MK	Lozovo	UNK	State	23424890
24550786	MK	"Makedonski Brod"	UNK	State	23424890
24550789	MK	Mogila	UNK	State	23424890
24550790	MK	Negotino	UNK	State	23424890
24550791	MK	Novaci	UNK	State	23424890
24550795	MK	Oslomej	UNK	State	23424890
24550796	MK	Petrovec	UNK	State	23424890
24550797	MK	Plasnica	UNK	State	23424890
24550799	MK	Prilep	UNK	State	23424890
24550800	MK	"Probištip"	UNK	State	23424890
24550801	MK	Rosoman	UNK	State	23424890
24550803	MK	Saraj	UNK	State	482940
24550804	MK	"Sopište"	UNK	State	23424890
24550807	MK	"Štip"	UNK	State	23424890
24550808	MK	Strumica	UNK	State	23424890
24550809	MK	"Studeničani"	UNK	State	23424890
24550811	MK	"Sveti Nikole"	UNK	State	23424890
24550813	MK	Valandovo	UNK	State	23424890
24550814	MK	Vasilevo	UNK	State	23424890
24550815	MK	Veles	UNK	State	23424890
24550817	MK	Vinica	UNK	State	23424890
24550818	MK	"Vraneštica"	UNK	State	23424890
24550819	MK	"Vrapčište"	UNK	State	23424890
24550820	MK	Zelenikovo	UNK	State	23424890
24550821	MK	"Želino"	UNK	State	23424890
24550824	MK	Zrnovci	UNK	State	23424890
24550826	MK	Berovo	UNK	State	23424890
24550827	MK	Bogdanci	UNK	State	23424890
24550828	MK	Bogovinje	UNK	State	23424890
24550829	MK	"Centar Župa"	UNK	State	23424890
24550830	MK	"Čučer-Sandevo"	UNK	State	23424890
24550831	MK	"Kriva Palanka"	UNK	State	23424890
24550832	MK	Kumanovo	UNK	State	23424890
24550834	MK	Ohrid	UNK	State	23424890
24550837	MK	Debar	UNK	State	23424890
24550838	MK	"Delčevo"	UNK	State	23424890
24550839	MK	"Gjorče Petrov"	UNK	State	482940
24550840	MK	Gevgelija	UNK	State	23424890
24550842	MK	Lipkovo	UNK	State	23424890
24550844	MK	Rankovce	UNK	State	23424890
24550846	MK	Struga	UNK	State	23424890
24550851	MK	"Makedonska Kamenica"	UNK	State	23424890
24550853	MK	"Novo Selo"	UNK	State	23424890
24550854	MK	"Pehčevo"	UNK	State	23424890
24550855	MK	Resen	UNK	State	23424890
24550856	MK	"Staro Nagoričane"	UNK	State	23424890
24550860	MK	"Star Dojran"	UNK	State	23424890
24550861	MK	Tearce	UNK	State	23424890
24550862	MK	Tetovo	UNK	State	23424890
24550864	MK	Zajas	UNK	State	23424890
24550865	MK	"Radoviš"	UNK	State	23424890
24550867	MK	"Vevčani"	UNK	State	23424890
24550745	MK	"Aračinovo"	UNK	State	23424890
24550858	MK	"Mavrovo and Rostuša"	UNK	State	23424890
55848399	MK	Butel	UNK	State	482940
24550752	MK	"Čair"	UNK	State	482940
24550866	MK	"Kisela Voda"	UNK	State	482940
55848400	MK	Aerodrom	UNK	State	482940
24550810	MK	"Šuto Orizari"	UNK	State	482940
24550756	MK	Centar	UNK	State	482940
20070298	NR	Aiwo	ENG	State	23424912
20070299	NR	Boe	ENG	State	23424912
20070300	NR	Yaren	ENG	State	23424912
20070301	NR	Meneng	ENG	State	23424912
20070302	NR	Denigomodu	ENG	State	23424912
20070303	NR	Buada	ENG	State	23424912
20070304	NR	Anibare	ENG	State	23424912
20070305	NR	Ijuw	ENG	State	23424912
20070306	NR	Nibok	ENG	State	23424912
20070307	NR	Uaboe	ENG	State	23424912
20070308	NR	Anabar	ENG	State	23424912
20070309	NR	Baiti	ENG	State	23424912
20070310	NR	Ewa	ENG	State	23424912
20070311	NR	Anetan	ENG	State	23424912
2346342	NG	Lagos	ENG	State	23424908
2346343	NG	Bauchi	ENG	State	23424908
2346345	NG	"Federal Capital Territory"	ENG	State	23424908
2346346	NG	Ogun	ENG	State	23424908
2346347	NG	Ondo	ENG	State	23424908
2346348	NG	Plateau	ENG	State	23424908
2346349	NG	"Akwa Ibom"	ENG	State	23424908
2346350	NG	"Cross River"	ENG	State	23424908
2346351	NG	Kaduna	ENG	State	23424908
2346354	NG	Benue	ENG	State	23424908
2346355	NG	Borno	ENG	State	23424908
2346357	NG	Kano	ENG	State	23424908
2346358	NG	Kwara	ENG	State	23424908
2346359	NG	Niger	ENG	State	23424908
2346361	NG	Sokoto	ENG	State	23424908
2346362	NG	Abia	ENG	State	23424908
2346363	NG	Adamawa	ENG	State	23424908
2346364	NG	Delta	ENG	State	23424908
2346365	NG	Edo	ENG	State	23424908
2346368	NG	Kebbi	ENG	State	23424908
2346369	NG	Kogi	ENG	State	23424908
2346370	NG	Osun	ENG	State	23424908
2346371	NG	Taraba	ENG	State	23424908
2346372	NG	Yobe	ENG	State	23424908
20070152	NG	Bayelsa	ENG	State	23424908
20070154	NG	Nassarawa	ENG	State	23424908
20070155	NG	Gombe	ENG	State	23424908
2346352	NG	Katsina	ENG	State	23424908
2346366	NG	Enugu	ENG	State	23424908
2346353	NG	Anambra	ENG	State	23424908
2346356	NG	Imo	ENG	State	23424908
2346367	NG	Jigawa	ENG	State	23424908
20070150	NG	Zamfara	ENG	State	23424908
20070153	NG	Ebonyi	ENG	State	23424908
2346344	NG	Rivers	ENG	State	23424908
20070151	NG	Ekiti	ENG	State	23424908
2346360	NG	Oyo	ENG	State	23424908
20069822	SH	Ascension	ENG	State	23424944
20069823	SH	"Tristan da Cunha"	ENG	State	23424944
20069824	SH	"Saint Helena"	ENG	State	23424944
2346228	MU	"Black River"	ENG	State	23424894
2346229	MU	Flacq	ENG	State	23424894
2346230	MU	"Grand Port"	ENG	State	23424894
2346231	MU	Moka	ENG	State	23424894
2346232	MU	Pamplemousses	ENG	State	23424894
2346233	MU	"Plaines Wilhems"	ENG	State	23424894
2346234	MU	"Port Louis"	ENG	State	23424894
2346235	MU	"Riviere du Rempart"	ENG	State	23424894
2346236	MU	Savanne	ENG	State	23424894
2346237	MU	"Agalega Islands"	ENG	State	23424894
2346238	MU	"Cargados Carajos"	ENG	State	23424894
2346239	MU	Rodrigues	ENG	State	23424894
23424859	SJ	"Jan Mayen"	NOR	State	28289413
23424953	SJ	Svalbard	NOR	State	28289413
23424715	PH	"Cagayan Valley"	ENG	State	23424934
23424716	PH	"Cordillera Administrative Region"	ENG	State	23424934
23424717	PH	Calabarzon	ENG	State	23424934
23424718	PH	"National Capital Region"	ENG	State	23424934
23424719	PH	Mimaropa	ENG	State	23424934
23424720	PH	"Bicol Region"	ENG	State	23424934
23424721	PH	"Central Visayas"	ENG	State	23424934
23424722	PH	"Central Luzon"	ENG	State	23424934
23424723	PH	"Eastern Visayas"	ENG	State	23424934
23424724	PH	"Ilocos Region"	ENG	State	23424934
23424725	PH	"Western Visayas"	ENG	State	23424934
23424726	PH	Caraga	ENG	State	23424934
23424727	PH	"Davao Region"	ENG	State	23424934
23424728	PH	Soccsksargen	ENG	State	23424934
23424729	PH	"Autonomous Region in Muslim Mindanao"	ENG	State	23424934
23424730	PH	"Northern Mindanao"	ENG	State	23424934
23424731	PH	"Zamboanga Peninsula"	ENG	State	23424934
24549929	TC	"Gand Turk"	ENG	State	23424962
24549930	TC	"Salt Cay"	ENG	State	23424962
24549931	TC	"South and East Caicos"	ENG	State	23424962
24549932	TC	"Middle Caicos"	ENG	State	23424962
24549933	TC	"Providencales and West Caicos"	ENG	State	23424962
24549934	TC	"North Caicos"	ENG	State	23424962
24549891	TK	Atafu	ENG	State	23424963
24549892	TK	Nukunonu	ENG	State	23424963
24549893	TK	Fakaofo	ENG	State	23424963
2347292	TR	Kastamonu	UNK	State	23424969
2347270	TR	Bitlis	UNK	State	23424969
2347299	TR	Manisa	UNK	State	23424969
2347277	TR	Denizli	UNK	State	23424969
2347321	TR	Konya	UNK	State	23424969
2347295	TR	"Kırşehir"	UNK	State	23424969
2347280	TR	"Elazığ"	UNK	State	23424969
2347264	TR	Antalya	UNK	State	23424969
2347263	TR	Ankara	UNK	State	23424969
2347272	TR	Burdur	UNK	State	23424969
2347309	TR	Sivas	UNK	State	23424969
2347300	TR	"Kahramanmaraş"	UNK	State	23424969
2347312	TR	Trabzon	UNK	State	23424969
2347298	TR	Malatya	UNK	State	23424969
2347265	TR	Artvin	UNK	State	23424969
20070182	TR	Yalova	UNK	State	23424969
2347311	TR	Tokat	UNK	State	23424969
2347307	TR	Samsun	UNK	State	23424969
2347297	TR	"Kütahya"	UNK	State	23424969
2347288	TR	Isparta	UNK	State	23424969
2347303	TR	"Nevşehir"	UNK	State	23424969
2347289	TR	"İstanbul"	UNK	State	23424969
2347304	TR	Ordu	UNK	State	23424969
2347287	TR	Mersin	UNK	State	23424969
2347317	TR	Yozgat	UNK	State	23424969
2347290	TR	"İzmir"	UNK	State	23424969
2347329	TR	"Kırıkkale"	UNK	State	23424969
2347267	TR	"Balıkesir"	UNK	State	23424969
2347328	TR	Karaman	UNK	State	23424969
2347276	TR	"Çorum"	UNK	State	23424969
2347260	TR	Afyonkarahisar	UNK	State	23424969
2347324	TR	Siirt	UNK	State	23424969
2347274	TR	"Çanakkale"	UNK	State	23424969
2347275	TR	"Çankırı"	UNK	State	23424969
2347283	TR	"Eskişehir"	UNK	State	23424969
20070184	TR	Osmaniye	UNK	State	23424969
2347323	TR	"Niğde"	UNK	State	23424969
2347308	TR	Sinop	UNK	State	23424969
2347266	TR	"Aydın"	UNK	State	23424969
2347285	TR	Giresun	UNK	State	23424969
2347293	TR	Kayseri	UNK	State	23424969
2347305	TR	Rize	UNK	State	23424969
2347282	TR	Erzurum	UNK	State	23424969
2347316	TR	Van	UNK	State	23424969
20070185	TR	Zonguldak	UNK	State	23424969
2347259	TR	"Adıyaman"	UNK	State	23424969
2347278	TR	"Diyarbakır"	UNK	State	23424969
29390030	TR	"Düzce"	UNK	State	23424969
2347310	TR	"Tekirdağ"	UNK	State	23424969
2347301	TR	"Muğla"	UNK	State	23424969
2347327	TR	Bayburt	UNK	State	23424969
2347322	TR	Mardin	UNK	State	23424969
2347286	TR	Hatay	UNK	State	23424969
2347261	TR	"Ağrı"	UNK	State	23424969
2347325	TR	Aksaray	UNK	State	23424969
20070186	TR	"Karabük"	UNK	State	23424969
2347315	TR	"Uşak"	UNK	State	23424969
2347258	TR	Adana	UNK	State	23424969
2347306	TR	Sakarya	UNK	State	23424969
2347273	TR	Bursa	UNK	State	23424969
2347269	TR	"Bingöl"	UNK	State	23424969
2347326	TR	Batman	UNK	State	23424969
2347271	TR	Bolu	UNK	State	23424969
2347296	TR	Kocaeli	UNK	State	23424969
2347268	TR	Bilecik	UNK	State	23424969
2347330	TR	"Şırnak"	UNK	State	23424969
2347262	TR	Amasya	UNK	State	23424969
2347314	TR	"Şanlıurfa"	UNK	State	23424969
20070284	TR	Ardahan	UNK	State	23424969
2347302	TR	"Muş"	UNK	State	23424969
2347313	TR	Tunceli	UNK	State	23424969
2347281	TR	Erzincan	UNK	State	23424969
2347279	TR	Edirne	UNK	State	23424969
2347319	TR	"Gümüşhane"	UNK	State	23424969
20070187	TR	"Bartın"	UNK	State	23424969
2347294	TR	"Kırklareli"	UNK	State	23424969
2347284	TR	Gaziantep	UNK	State	23424969
20070285	TR	Kilis	UNK	State	23424969
2347291	TR	Kars	UNK	State	23424969
2347320	TR	"Hakkâri"	UNK	State	23424969
20070183	TR	"Iğdır"	UNK	State	23424969
2345912	JM	Clarendon	ENG	State	23424858
2345913	JM	Hanover	ENG	State	23424858
2345914	JM	Manchester	ENG	State	23424858
2345915	JM	Portland	ENG	State	23424858
2345916	JM	"Saint Andrew"	ENG	State	23424858
2345917	JM	"Saint Ann"	ENG	State	23424858
2345918	JM	"Saint Catherine"	ENG	State	23424858
2345919	JM	"Saint Elizabeth"	ENG	State	23424858
2345920	JM	"Saint James"	ENG	State	23424858
2345921	JM	"Saint Mary"	ENG	State	23424858
2345922	JM	"Saint Thomas"	ENG	State	23424858
2345923	JM	Trelawny	ENG	State	23424858
2345924	JM	Westmoreland	ENG	State	23424858
2345925	JM	"Kingston St. John"	ENG	State	23424858
2347353	TZ	Pwani	ENG	State	23424973
2347354	TZ	Dodoma	ENG	State	23424973
2347355	TZ	Iringa	ENG	State	23424973
2347356	TZ	Kigoma	ENG	State	23424973
2347358	TZ	Lindi	ENG	State	23424973
2347359	TZ	Mara	ENG	State	23424973
2347360	TZ	Mbeya	ENG	State	23424973
2347361	TZ	Morogoro	ENG	State	23424973
2347362	TZ	Mtwara	ENG	State	23424973
